# 1. chi 2. gamma_re 3. d_chi 4. rho 
# N = 65536	L2_residual = 2.918624e-31	y0 = -2.91056921151744410310360624760655e-01

9.95085616426311266515682993717035e-01	9.72234777154547121333410310740276e-03	1.55130941645327667319525801867260e-02	7.27125900039611589658435236930960e-01
9.73888195244623200020411845909513e-01	2.00798544638104299549313841910471e-02	2.89613800062752831240039632184150e-02	6.93332101559372333731529819179767e-01
9.37162856413760700267675067280205e-01	2.73583545002790987385292618507290e-02	4.30987470147271644387156193087060e-02	6.34783059723999498989213846975813e-01
8.87690701215168871142980607292101e-01	3.16199986713698427249512140826456e-02	5.41241629925766547632187424850985e-02	5.84212243165897122464989809627782e-01
8.28914530428607390741237582310008e-01	3.32258156115051084953234749113301e-02	6.16511943567351215803252002197515e-02	5.38932229264676595963954478665251e-01
7.64388312501698627982330206852598e-01	3.27365412056883779107800896559461e-02	6.57804299844000155035640904526830e-02	4.97663837306200735647268100174223e-01
6.97353670459807359734109401404642e-01	3.07779000589518218576911389029527e-02	6.69511817467685273877859401131430e-02	4.59706598986766221523355644739141e-01
6.30485949008161573206758326626312e-01	2.79300626540614942185632876053313e-02	6.57762222897493055699260071672995e-02	4.24622480309486692919364366486966e-01
5.65801225880308748594257387070043e-01	2.46644164931087207249353093920267e-02	6.29024189342693053552050867964775e-02	3.92106009768592860020592499311425e-01
5.04681111139622962496348153033357e-01	2.13240966131585188824946807289423e-02	5.89184145386876341103824512037685e-02	3.61925838977837131870324215855798e-01
4.47964396802933480373492484662506e-01	1.81334627092034840439742612491551e-02	5.43086950682883154171563573067465e-02	3.33896122644859728340674670014375e-01
3.96063721003046331662035438419864e-01	1.52213123137269908257405498168156e-02	4.94421438993044808633236937407790e-02	3.07861090019219698628136230701562e-01
3.49080109004324518646845097180948e-01	1.26470272791081001147598857927092e-02	4.45811024538885031773415375681625e-02	2.83685835095470745668479096340205e-01
3.06901516095269325307352363283539e-01	1.04238074296481577602958847500906e-02	3.98996897835753915102788446197705e-02	2.61250337689068757488091603996516e-01
2.69280729437173735626287407941407e-01	8.53680430824787794520460113339808e-03	3.55041295735060206002052481064845e-02	2.40445390741764112259563723598496e-01
2.35893256948257284106941867070570e-01	6.95606759308786590361346794633011e-03	3.14512552758865723342228037107900e-02	2.21169792177453333289989989184854e-01
2.06378218885400590957841800519827e-01	5.64514480397920882292935409852245e-03	2.77636757176064463470850863059720e-02	2.03328437538236970423038893663068e-01
1.80365905513044391412771694458626e-01	4.56641189175231462151097520170745e-03	2.44413946656766699142396364964445e-02	1.86831068939162423124131183895862e-01
1.57495429554047251129362527526938e-01	3.68411978196304052408784376845914e-03	2.14702933614884351582938810115725e-02	1.71591497141408304766558050758476e-01
1.37425318790067521096183932435481e-01	2.96593549538831980039867391193617e-03	1.88280903575780077428969398040675e-02	1.57527154324207808213184296109188e-01
1.19839248838891235643568647918803e-01	2.38354299086683029445298759701507e-03	1.64883900231063109745151679116360e-02	1.44558867635142554533924032072592e-01
1.04448538743854899147153596612209e-01	1.91269044961589571423018547928364e-03	1.44233416044354105623899702136329e-02	1.32610770934504698976318114557731e-01
9.09925656300204145187887074915371e-02	1.53293659809579975366798896116581e-03	1.26053193120101463054956312685571e-02	1.21610294840785375454606378447715e-01
7.92379001198346065361623340750948e-02	1.22725424919996289228042205058502e-03	1.10079301860859672683221541241206e-02	1.11488193370922107049612404320163e-01
6.89767052578484799821443992432959e-02	9.81585786933502328529502522141051e-04	9.60657108358215517313828995075420e-03	1.02178579473695290815865492768072e-01
6.00247579526702961898857541735864e-02	7.84404217011371305595372868579304e-04	8.37869041708119021640209221587970e-03	9.36189521231442298571750270756562e-02
5.22193244236860995493402148115365e-02	6.26307651501148154270379709924553e-04	7.30386185277437637445575951381955e-03	8.57502050457382092032239850156101e-02
4.54170342471215434409742351459473e-02	4.99659505075580800902147391213776e-04	6.36374253296341641676543254401520e-03	7.85166122745232093949940246308019e-02
3.94918393577592667158093497235061e-02	3.98277626088688944505727856910350e-04	5.54196413779814937499339903384295e-03	7.18657891292177645192212631531015e-02
